sender.location,sender.latitude,sender.longitude,receiver.location,receiver.latitude,receiver.longitude,date,sender.country,receiver.country,journey
"USA, Milwaukee (WI)",43.038903,-87.906474,"GER, Hamburg",53.551085,9.993682,1890-12-28,USA,GER,43.038903 -87.906474 53.551085 9.993682
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Hamburg",53.551085,9.993682,1891-02-07,USA,GER,38.627003 -90.199404 53.551085 9.993682
"USA, St. Louis (MO)",38.627003,-90.199404,"USA, St. Louis (MO)",38.627003,-90.199404,1891-02-07,USA,USA,38.627003 -90.199404 38.627003 -90.199404
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Hamburg",53.551085,9.993682,1891-02-07,USA,GER,38.627003 -90.199404 53.551085 9.993682
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Hamburg",53.551085,9.993682,1891-02-12,USA,GER,38.627003 -90.199404 53.551085 9.993682
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Hamburg",53.551085,9.993682,1891-03-18,USA,GER,38.627003 -90.199404 53.551085 9.993682
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Hamburg",53.551085,9.993682,1891-06-07,USA,GER,38.627003 -90.199404 53.551085 9.993682
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Hamburg",53.551085,9.993682,1891-06-15,USA,GER,38.627003 -90.199404 53.551085 9.993682
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Hamburg",53.551085,9.993682,1891-07-07,USA,GER,38.627003 -90.199404 53.551085 9.993682
"USA, Marshalltown (IA)",42.049467,-92.908037,"GER, Hamburg",53.551085,9.993682,1892-04-13,USA,GER,42.049467 -92.908037 53.551085 9.993682
"USA, Minneapolis (MN)",44.977753,-93.265011,"GER, Hamburg",53.551085,9.993682,1892-05-22,USA,GER,44.977753 -93.265011 53.551085 9.993682
"USA, Altamont (SD)",44.839687,-96.689504,"GER, Hamburg",53.551085,9.993682,1892-06-26,USA,GER,44.839687 -96.689504 53.551085 9.993682
"USA, Bledfield",38.796507,-90.277931,"GER, Hamburg",53.551085,9.993682,1892-07-10,USA,GER,38.796507 -90.277931 53.551085 9.993682
"USA, Mellette (SD)",45.15442,-98.497593,"GER, Hamburg",53.551085,9.993682,1892-10-03,USA,GER,45.15442 -98.497593 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-04-11,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-04-12,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-05-14,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-05-26,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-05-27,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-05-27,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-07-06,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-07-06,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-07-21,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-07-23,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-08-22,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-08-29,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-08-31,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-09-16,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-10-14,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-10-18,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-10-21,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-10-21,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-11-04,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-11-20,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-12-05,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1894-12-19,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, Stockton (CA)",37.957702,-121.29078,"GER, Hamburg",53.551085,9.993682,1895-01-04,USA,GER,37.957702 -121.29078 53.551085 9.993682
"USA, San Francisco (CA)",37.77493,-122.419416,"GER, Hamburg",53.551085,9.993682,1895-01-11,USA,GER,37.77493 -122.419416 53.551085 9.993682
"USA, Oakland (CA)",37.804364,-122.271114,"GER, Hamburg",53.551085,9.993682,1895-02-04,USA,GER,37.804364 -122.271114 53.551085 9.993682
"USA, Oakland (CA)",37.804364,-122.271114,"GER, Hamburg",53.551085,9.993682,1895-02-24,USA,GER,37.804364 -122.271114 53.551085 9.993682
"USA, Oakland (CA)",37.804364,-122.271114,"GER, Hamburg",53.551085,9.993682,1895-02-02,USA,GER,37.804364 -122.271114 53.551085 9.993682
"USA, Oakland (CA)",37.804364,-122.271114,"GER, Hamburg",53.551085,9.993682,1895-03-03,USA,GER,37.804364 -122.271114 53.551085 9.993682
"USA, Oakland (CA)",37.804364,-122.271114,"GER, Hamburg",53.551085,9.993682,1895-03-06,USA,GER,37.804364 -122.271114 53.551085 9.993682
"USA, Oakland (CA)",37.804364,-122.271114,"GER, Hamburg",53.551085,9.993682,1895-03-12,USA,GER,37.804364 -122.271114 53.551085 9.993682
"USA, Port Costa (CA)",38.04631,-122.1833,"GER, Hamburg",53.551085,9.993682,1895-04-08,USA,GER,38.04631 -122.1833 53.551085 9.993682
"USA, Port Costa (CA)",38.04631,-122.1833,"GER, Hamburg",53.551085,9.993682,1895-04-21,USA,GER,38.04631 -122.1833 53.551085 9.993682
"USA, Port Costa (CA)",38.04631,-122.1833,"GER, Hamburg",53.551085,9.993682,1895-04-27,USA,GER,38.04631 -122.1833 53.551085 9.993682
"USA, Benicia (CA)",38.049365,-122.158578,"GER, Hamburg",53.551085,9.993682,1895-05-19,USA,GER,38.049365 -122.158578 53.551085 9.993682
"USA, San Francisco (CA)",37.77493,-122.419416,"GER, Hamburg",53.551085,9.993682,1895-06-02,USA,GER,37.77493 -122.419416 53.551085 9.993682
"USA, Sacramento (CA)",38.581572,-121.4944,"GER, Hamburg",53.551085,9.993682,1895-06-05,USA,GER,38.581572 -121.4944 53.551085 9.993682
"USA, Reno (NV)",39.529633,-119.813803,"GER, Hamburg",53.551085,9.993682,1895-06-08,USA,GER,39.529633 -119.813803 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-07-21,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-07-31,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-07-31,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-08-04,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-08-04,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-08-18,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-09-01,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-09-14,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-09-22,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-10-06,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-10-19,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-10-22,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-10-22,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-11-18,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-11-24,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-12-01,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-12-07,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-12-15,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-12-25,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1895-12-27,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-01-26,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-01-31,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-02-07,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-03-01,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-03-06,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-03-17,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-04-05,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-04-20,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-05-17,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-06-01,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-06-21,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-07-26,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-08-23,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-09-20,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-10-25,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-10-26,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-11-24,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1896-12-08,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-07-01,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-07-01,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-02-05,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-02-09,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-02-27,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-04-20,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-04-25,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Winnemucca (NV)",40.972958,-117.735685,"GER, Hamburg",53.551085,9.993682,1897-06-01,USA,GER,40.972958 -117.735685 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-06-03,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-06-16,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-06-08,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-07-11,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-07-18,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-08-21,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-08-29,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-08-30,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1897-09-15,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-01-07,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-01-08,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-02-01,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-02-22,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-02-23,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-03-05,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-03-20,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,NA,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-05-02,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-05-08,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-05-15,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, Paradise (NV)",36.097195,-115.146665,"GER, Hamburg",53.551085,9.993682,1898-05-24,USA,GER,36.097195 -115.146665 53.551085 9.993682
"USA, St. Louis (MO)",38.627003,-90.199404,"GER, Hamburg",53.551085,9.993682,1891-07-15,USA,GER,38.627003 -90.199404 53.551085 9.993682
"USA, St. Charles (MO)",38.788106,-90.497436,"GER, Hamburg",53.551085,9.993682,1891-08-02,USA,GER,38.788106 -90.497436 53.551085 9.993682
"USA, St. Charles (MO)",38.788106,-90.497436,"GER, Hamburg",53.551085,9.993682,1892-01-26,USA,GER,38.788106 -90.497436 53.551085 9.993682
"USA, St. Charles (MO)",38.788106,-90.497436,"GER, Hamburg",53.551085,9.993682,1892-01-27,USA,GER,38.788106 -90.497436 53.551085 9.993682
"USA, South Amana (IA)",41.776118,-91.967401,"GER, Hamburg",53.551085,9.993682,1892-03-06,USA,GER,41.776118 -91.967401 53.551085 9.993682
"USA, Oakland (CA)",37.804364,-122.271114,"GER, Hamburg",53.551085,9.993682,1892-03-16,USA,GER,37.804364 -122.271114 53.551085 9.993682
"USA, South Amana (IA)",41.776118,-91.967401,"GER, Hamburg",53.551085,9.993682,1892-03-19,USA,GER,41.776118 -91.967401 53.551085 9.993682
"USA, Blansett (AR)",34.790102,-94.220212,"GER, Hohendorf near Marienbad",54.030282,13.727254,1882-02-20,USA,GER,34.790102 -94.220212 54.030282 13.727254
"USA, Garfield (AR)",36.448405,-93.974089,"GER, Hohendorf near Marienbad",54.030282,13.727254,1882-10-09,USA,GER,36.448405 -93.974089 54.030282 13.727254
"USA, Garfield (AR)",36.448405,-93.974089,"GER, Hohendorf near Marienbad",54.030282,13.727254,1882-12-05,USA,GER,36.448405 -93.974089 54.030282 13.727254
"USA, Garfield (AR)",36.448405,-93.974089,"GER, Hohendorf near Marienbad",54.030282,13.727254,1883-08-08,USA,GER,36.448405 -93.974089 54.030282 13.727254
"USA, Garfield (AR)",36.448405,-93.974089,"GER, Hohendorf near Marienbad",54.030282,13.727254,1883-09-22,USA,GER,36.448405 -93.974089 54.030282 13.727254
"USA, Garfield (AR)",36.448405,-93.974089,"GER, Hohendorf near Marienbad",54.030282,13.727254,1884-12-30,USA,GER,36.448405 -93.974089 54.030282 13.727254
"USA, Garfield (AR)",36.448405,-93.974089,"GER, Hohendorf near Marienbad",54.030282,13.727254,1885-09-28,USA,GER,36.448405 -93.974089 54.030282 13.727254
"USA, Garfield (AR)",36.448405,-93.974089,"GER, Hohendorf near Marienbad",54.030282,13.727254,1886-04-19,USA,GER,36.448405 -93.974089 54.030282 13.727254
"USA, Garfield (AR)",36.448405,-93.974089,"GER, Hohendorf near Marienbad",54.030282,13.727254,1887-02-01,USA,GER,36.448405 -93.974089 54.030282 13.727254
"GER, Hohendorf",54.030282,13.727254,"USA, Garfield (AR)",36.448405,-93.974089,1887-02-20,GER,USA,54.030282 13.727254 36.448405 -93.974089
"USA, PAris (TX)",33.660939,-95.555513,"GER, Hohendorf near Marienbad",54.030282,13.727254,1892-04-02,USA,GER,33.660939 -95.555513 54.030282 13.727254
"USA, PAris (TX)",33.660939,-95.555513,"GER, Hohendorf near Marienbad",54.030282,13.727254,1895-04-06,USA,GER,33.660939 -95.555513 54.030282 13.727254
"USA, Brothertown (WI)",43.968045,-88.308994,"GER, Hohendorf near Marienbad",54.030282,13.727254,1889-07-14,USA,GER,43.968045 -88.308994 54.030282 13.727254
"USA, Jericho (WI)",42.878333,-88.422778,"GER, Hohendorf near Marienbad",54.030282,13.727254,NA,USA,GER,42.878333 -88.422778 54.030282 13.727254
"USA, Jericho (WI)",42.878333,-88.422778,"GER, Hohendorf near Marienbad",54.030282,13.727254,1892-01-04,USA,GER,42.878333 -88.422778 54.030282 13.727254
"USA, Jericho (WI)",42.878333,-88.422778,"GER, Hohendorf near Marienbad",54.030282,13.727254,1892-11-04,USA,GER,42.878333 -88.422778 54.030282 13.727254
"USA, Jericho (WI)",42.878333,-88.422778,"GER, Hohendorf near Marienbad",54.030282,13.727254,1896-04-02,USA,GER,42.878333 -88.422778 54.030282 13.727254
"USA, Jericho (WI)",42.878333,-88.422778,"GER, Hohendorf near Marienbad",54.030282,13.727254,1899-03-05,USA,GER,42.878333 -88.422778 54.030282 13.727254
"USA, Jericho (WI)",42.878333,-88.422778,"GER, Hohendorf near Marienbad",54.030282,13.727254,1900-11-18,USA,GER,42.878333 -88.422778 54.030282 13.727254
"USA, (KS)",39.011902,-98.484246,"GER, Winz near Hattingen a/d Ruhr Kreis Bochum",51.401812,7.191157,1880-11-30,USA,GER,39.011902 -98.484246 51.401812 7.191157
"USA, (KS)",39.011902,-98.484246,"GER, Winz near Hattingen a/d Ruhr Kreis Bochum",51.401812,7.191157,1881-09-16,USA,GER,39.011902 -98.484246 51.401812 7.191157
"USA, (KS)",39.011902,-98.484246,"GER, Winz near Hattingen a/d Ruhr Kreis Bochum",51.401812,7.191157,NA,USA,GER,39.011902 -98.484246 51.401812 7.191157
"USA, (KS)",39.011902,-98.484246,"GER, Winz near Hattingen a/d Ruhr Kreis Bochum",51.401812,7.191157,1882-12-30,USA,GER,39.011902 -98.484246 51.401812 7.191157
"USA, (KS)",39.011902,-98.484246,"GER, Winz near Hattingen a/d Ruhr Kreis Bochum",51.401812,7.191157,1886-01-20,USA,GER,39.011902 -98.484246 51.401812 7.191157
"GER, Winz near Hattingen a/d Ruhr Kreis Bochum",51.401812,7.191157,"USA, (KS)",39.011902,-98.484246,1882-12-26,GER,USA,51.401812 7.191157 39.011902 -98.484246
"USA, Morro (CA)",35.365945,-120.849992,"GER, Allendorf",51.035717,8.672881,1869-02-21,USA,GER,35.365945 -120.849992 51.035717 8.672881
